,Unnamed: 0,serialnumber,metrictype,metricid,metrickey,metricshortname,metricName,metricNameChinese,timezone,description,eventdatetime,adjustedvalue,targetvalue,minwarningthresholdvalue,maxwarningthresholdvalue,minalarmthresholdvalue,maxalarmthresholdvalue,lastvalue,path,alertalarmtype,isalert,isalarm,isreset,algorithm,AlertAlarmDateTime,TimeZoneAbreviation,SnapshotUrl,UtcOffsetMinutes
2439,2402,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov  7 2023  6:06AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-07T06:06:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/7/5/49/328818010145_1_1699337213,0.0
2441,2404,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov  7 2023  6:08AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-07T06:08:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/7/5/50/328818010145_1_1699337290,0.0
2444,2407,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Nov  8 2023  4:00PM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-08T16:00:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/8/15/43/328818010145_1_1699459239,0.0
2448,2411,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Nov  9 2023  2:05PM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-09T14:05:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/9/13/47/328818010145_1_1699538718,0.0
2451,2414,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  9 2023  9:49PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-09T21:49:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/9/21/31/328818010145_1_1699566549,0.0
2453,2416,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  9 2023 10:17PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-09T22:17:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/9/21/59/328818010145_1_1699568249,0.0
2455,2418,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  9 2023 10:45PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-09T22:45:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/9/22/27/328818010145_1_1699569925,0.0
2457,2420,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  9 2023 10:50PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-09T22:50:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/9/22/32/328818010145_1_1699570200,0.0
2459,2422,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  9 2023 10:55PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-09T22:55:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/9/22/37/328818010145_1_1699570509,0.0
2461,2424,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  9 2023 11:00PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-09T23:00:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/9/22/43/328818010145_1_1699570847,0.0
2463,2426,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  9 2023 11:06PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-09T23:06:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/9/22/48/328818010145_1_1699571181,0.0
2465,2428,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  9 2023 11:13PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-09T23:13:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/9/22/55/328818010145_1_1699571608,0.0
2467,2430,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  9 2023 11:20PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-09T23:20:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/9/23/2/328818010145_1_1699572023,0.0
2469,2432,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  9 2023 11:30PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-09T23:30:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/9/23/13/328818010145_1_1699572650,0.0
2471,2434,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  9 2023 11:34PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-09T23:34:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/9/23/17/328818010145_1_1699572883,0.0
2473,2436,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  9 2023 11:40PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-09T23:40:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/9/23/23/328818010145_1_1699573232,0.0
2475,2438,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  9 2023 11:56PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-09T23:56:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/9/23/39/328818010145_1_1699574207,0.0
2477,2440,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov 10 2023 12:00AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T00:00:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/9/23/42/328818010145_1_1699574419,0.0
2479,2442,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov 10 2023 12:11AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T00:11:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/9/23/53/328818010145_1_1699575066,0.0
2481,2444,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov 10 2023 12:24AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T00:24:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/0/6/328818010145_1_1699575843,0.0
2483,2446,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov 10 2023 12:38AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T00:38:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/0/21/328818010145_1_1699576720,0.0
2485,2448,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov 10 2023 12:47AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T00:47:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/0/29/328818010145_1_1699577225,0.0
2487,2450,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov 10 2023 12:51AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T00:51:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/0/33/328818010145_1_1699577468,0.0
2489,2452,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov 10 2023 12:57AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T00:57:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/0/40/328818010145_1_1699577855,0.0
2491,2454,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov 10 2023  1:01AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T01:01:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/0/44/328818010145_1_1699578114,0.0
2493,2456,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov 10 2023  1:06AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T01:06:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/0/49/328818010145_1_1699578395,0.0
2495,2458,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov 10 2023  1:17PM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T13:17:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/13/0/328818010145_1_1699622267,0.0
2497,2460,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov 10 2023  1:18PM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T13:18:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/13/1/328818010145_1_1699622314,0.0
2499,2462,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov 10 2023  1:45PM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T13:45:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/13/28/328818010145_1_1699623938,0.0
2501,2464,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov 10 2023  1:46PM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T13:46:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/13/28/328818010145_1_1699623987,0.0
2503,2466,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov 10 2023  2:02PM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T14:02:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/13/44/328818010145_1_1699624930,0.0
2505,2468,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov 10 2023  2:05PM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T14:05:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/13/47/328818010145_1_1699625108,0.0
2507,2470,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov 10 2023  2:10PM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T14:10:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/13/53/328818010145_1_1699625447,0.0
2509,2472,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov 10 2023  2:11PM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T14:11:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/13/53/328818010145_1_1699625478,0.0
2511,2474,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov 10 2023  2:13PM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T14:13:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/13/56/328818010145_1_1699625614,0.0
2513,2476,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov 10 2023  2:18PM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T14:18:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/14/1/328818010145_1_1699625923,0.0
2515,2478,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov 10 2023  2:22PM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T14:22:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/14/5/328818010145_1_1699626161,0.0
2517,2480,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov 10 2023  2:52PM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T14:52:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/14/34/328818010145_1_1699627934,0.0
2519,2482,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov 10 2023  2:56PM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T14:56:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/14/38/328818010145_1_1699628182,0.0
2521,2484,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov 10 2023  2:58PM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T14:58:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/14/40/328818010145_1_1699628284,0.0
2523,2486,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov 10 2023  2:58PM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T14:58:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/14/41/328818010145_1_1699628331,0.0
2525,2488,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov 10 2023  3:04PM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T15:04:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/14/46/328818010145_1_1699628640,0.0
2527,2490,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov 10 2023  3:05PM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T15:05:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/14/47/328818010145_1_1699628705,0.0
2529,2492,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov 10 2023  3:18PM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T15:18:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/15/1/328818010145_1_1699629538,0.0
2531,2494,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov 10 2023  3:20PM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T15:20:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/15/3/328818010145_1_1699629639,0.0
2533,2496,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov 10 2023  3:32PM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T15:32:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/15/15/328818010145_1_1699630361,0.0
2535,2498,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov 10 2023  3:46PM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T15:46:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/15/29/328818010145_1_1699631195,0.0
2537,2500,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov 10 2023  3:48PM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T15:48:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/15/31/328818010145_1_1699631318,0.0
2539,2502,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov 10 2023  4:01PM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T16:01:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/15/44/328818010145_1_1699632111,0.0
2541,2504,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov 10 2023  4:55PM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T16:55:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/16/37/328818010145_1_1699635325,0.0
2543,2506,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov 10 2023  4:58PM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T16:58:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/16/40/328818010145_1_1699635486,0.0
2545,2508,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov 10 2023  4:59PM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T16:59:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/16/41/328818010145_1_1699635553,0.0
2547,2510,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov 10 2023  4:59PM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T16:59:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/16/42/328818010145_1_1699635579,0.0
2549,2512,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov 10 2023  5:00PM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T17:00:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/16/42/328818010145_1_1699635609,0.0
2551,2514,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov 10 2023  5:02PM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T17:02:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/16/45/328818010145_1_1699635764,0.0
2553,2516,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov 10 2023  5:35PM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T17:35:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/17/18/328818010145_1_1699637743,0.0
2555,2518,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov 10 2023  9:02PM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T21:02:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/20/45/328818010145_1_1699650160,0.0
2557,2520,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov 10 2023  9:03PM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T21:03:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/20/46/328818010145_1_1699650220,0.0
2559,2522,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov 10 2023  9:07PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T21:07:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/20/49/328818010145_1_1699650447,0.0
2561,2524,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov 10 2023  9:10PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T21:10:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/20/53/328818010145_1_1699650649,0.0
2563,2526,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov 10 2023  9:14PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T21:14:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/20/56/328818010145_1_1699650851,0.0
2565,2528,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov 10 2023  9:15PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T21:15:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/20/58/328818010145_1_1699650954,0.0
2567,2530,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov 10 2023  9:16PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T21:16:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/20/59/328818010145_1_1699650984,0.0
2569,2532,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov 10 2023  9:35PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T21:35:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/21/17/328818010145_1_1699652120,0.0
2571,2534,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov 10 2023  9:36PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T21:36:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/21/18/328818010145_1_1699652180,0.0
2573,2536,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov 10 2023 10:29PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T22:29:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/22/12/328818010145_1_1699655370,0.0
2575,2538,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov 10 2023 10:46PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T22:46:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/22/28/328818010145_1_1699656367,0.0
2577,2540,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov 10 2023 10:47PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T22:47:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/22/29/328818010145_1_1699656438,0.0
2579,2542,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov 10 2023 10:50PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T22:50:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/22/32/328818010145_1_1699656621,0.0
2581,2544,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov 10 2023 10:52PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T22:52:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/22/34/328818010145_1_1699656747,0.0
2583,2546,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov 10 2023 10:59PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T22:59:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/22/42/328818010145_1_1699657170,0.0
2585,2548,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov 10 2023 11:13PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T23:13:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/22/56/328818010145_1_1699658016,0.0
2587,2550,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov 10 2023 11:16PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-10T23:16:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/10/22/59/328818010145_1_1699658214,0.0
